time,energy_abs
24.0,24.50010427521948
48.0,72.50009678569775
72.0,120.50013141335624
96.0,168.50017598871443
120.0,216.5000992866209
144.0,264.50010431204527
168.0,312.50007543876535
192.0,360.5001048780723
216.0,408.5000897223942
240.0,456.50007546193075
264.0,504.5001268935345
288.0,552.5001061571651
312.0,600.5000612887155
336.0,648.5000853793737
360.0,696.5001099664338
384.0,744.5000937451359
408.0,792.5000877588932
432.0,840.5000876922805
456.0,888.5000425737466
480.0,936.5000482509244
504.0,984.5000705537617
528.0,1032.5000671332602
552.0,1080.5000998590374
576.0,1128.5001076153135
600.0,1176.5000698553592
624.0,1224.5000638728227
648.0,1272.5000509686995
672.0,1320.500233945854
696.0,1368.5000759622083
720.0,1416.5002071522697
744.0,1464.5000962205825
768.0,1512.5001205082106
792.0,1560.5001434738178
816.0,1608.5001632978258
840.0,1656.5000858095952
864.0,1704.500104278645
888.0,1752.5000771155192
912.0,1800.5001255960635
936.0,1848.5001685563477
960.0,1896.5000820016023
984.0,1944.5000759083423
1008.0,1992.5001088658018
1032.0,2040.500081261651
1056.0,2088.5000791711723
1080.0,2136.5001598339013
1104.0,2184.5001513162238
1128.0,2232.5000954801035
1152.0,2280.5001011226277
1176.0,2328.5001389663153
1200.0,2376.5002289294357
1224.0,2424.500070705675
1248.0,2472.500170589717
1272.0,2520.5000890347414
1296.0,2568.5001461553843
1320.0,2616.5000753387917
1344.0,2664.5000792134833
1368.0,2712.500071815122
1392.0,2760.5000870840668
1416.0,2808.500151224935
1440.0,2856.500114940133
1464.0,2904.5000774099594
1488.0,2952.5001029364053
1512.0,3000.5001172898537
1536.0,3048.5001032886553
1560.0,3096.500120690345
1584.0,3144.5001308660126
1608.0,3192.50011479545
1632.0,3240.500080044698
1656.0,3288.500126986764
1680.0,3336.500174036877
1704.0,3384.5001089222883
1728.0,3432.5002262455187
1752.0,3480.5001204979276
1776.0,3528.5001190340095
1800.0,3576.5001005157915
1824.0,3624.5000689348394
1848.0,3672.500086436196
1872.0,3720.5000881820247
1896.0,3768.500134181482
1920.0,3816.500146589368
1944.0,3864.5000566772237
1968.0,3912.5000925247564
1992.0,3960.500093784662
2016.0,4008.500082613175
2040.0,4056.500124352288
2064.0,4104.500078383443
2088.0,4152.500135329873
2112.0,4200.500142238318
2136.0,4248.500093609883
