step,reward
1,0.0019602084
2,0.00013440834
3,7.5e-06
4,3.2033335e-05
5,0.00070083333
6,0.0025025331
7,0.0041184085
8,7.053334e-05
9,0.00023520003
10,0.00022963336
11,9.075001e-06
12,6.7500005e-05
13,0.0012675
14,0.00026403333
15,0.00032013337
16,0.00040700837
17,0.00042563336
18,0.003796875
19,0.00017763334
20,0.0004720334
21,4.4083336e-06
22,0.00050840835
23,0.000195075
24,0.0024752086
25,0.0056718756
26,0.0059784087
27,0.0027265332
28,5.2008338e-05
29,0.00035363334
30,0.00048803337
31,0.00058963336
32,0.00071053335
33,0.0008060083
34,0.008200534
35,0.014344536
36,0.00011407501
37,3.2033335e-05
38,4.5633336e-05
39,0.0006533334
40,0.002091675
41,0.00018253335
42,0.00021333335
43,0.002679075
44,0.00028213335
45,0.0018565333
46,7.053334e-05
47,0.00012200834
48,1.6133334e-05
49,0.000676875
50,0.0025761332
51,0.0045880335
52,0.00012
53,6.4533335e-05
54,0.0006627
55,0.0009633334
56,1.6333332e-06
57,0.0003745333
58,0.0017176333
59,0.00020280002
60,0.00024367501
61,0.0003333334
62,0.0003640084
63,0.00031363333
64,0.0023585334
65,0.0026133335
66,0.00048
67,0.00029140836
68,0.0005547001
69,0.00068640837
70,0.0007400333
71,0.007068676
72,0.011310208
73,3.5208333e-05
74,9.9008335e-05
75,0.00093520834
76,0.0025392002
77,0.00017763334
78,0.000195075
79,0.00028213335
80,0.00032013337
81,0.00028213335
82,0.00018253335
83,0.0010325334
84,1.6333332e-06
85,0.000210675
86,0.0014770086
87,0.0035752086
88,0.0046127997
89,0.0032552083
90,0.00081640837
91,0.00011800835
92,0.00022140834
93,0.0026040082
94,0.00033667503
95,0.0032448003
96,0.0003924084
97,0.00034340835
98,0.0035208336
99,0.00024653334
100,8.333335e-05
101,0.0003640084
102,2.4083333e-06
103,7.2074996e-05
104,0.0014421332
105,0.0041772006
106,0.0057270085
107,0.0041184085
108,8.533334e-06
109,0.0005334083
110,9.0133326e-05
111,0.00012200834
112,0.00022140834
113,0.00035363334
114,0.0004840083
115,0.00056333333
116,0.005562408
117,0.0003605333
118,0.00012
119,0.00056333333
120,0.00023520003
121,0.00015413333
122,0.000279075
123,0.00041070004
124,0.0046625338
125,0.00041440837
126,0.00021600834
127,0.00013020835
128,0.0006912
129,0.00035020834
130,8.670001e-05
131,0.0020090083
132,0.00035707498
133,0.0033602086
134,0.0063365335
135,7.3633346e-05
136,8.333334e-07
137,1.7633334e-05
138,4.2008338e-05
139,0.00012403334
140,0.00024940833
141,0.00038163335
142,0.0004720334
143,0.0047376333
144,0.007857009
145,0.0048514092
146,0.00031363333
147,0.0022533333
148,0.010212075
149,0.015255077
150,0.00016803335
151,0.0005461334
152,5.8800008e-05
153,4.6875004e-05
154,2.7074999e-05
155,8.500834e-05
156,1.2033334e-05
157,0.0005764084
158,0.0023320087
159,0.0002187
160,0.00021600834
161,0.0002523
162,0.000226875
163,0.00014740834
164,0.00080083334
165,2.0833335e-07
166,0.00025813334
167,0.0016060084
168,0.0036963
169,0.0046127997
170,0.003151875
