step,reward
1,7.8269455e-05
2,0.0015363343
3,0.00076712004
4,-0.0001291185
5,0.005676096
6,0.015817465
7,0.01895653
8,0.008678164
9,0.0003221414
10,0.0027393606
11,0.012771449
12,0.019144047
13,0.017005533
14,0.0071506198
15,0.0013835725
16,-0.00014529671
17,4.0296014e-05
18,6.388482e-05
19,-3.6429643e-05
20,-2.9976687e-05
21,0.00037496805
22,0.0022424303
23,0.0060630175
24,0.010731613
25,0.01141607
26,0.006511161
27,0.0012950668
28,-0.00014071469
29,0.0025976542
30,0.006954073
31,0.009400295
32,0.008935375
33,0.0069182743
34,0.0038111422
35,0.001315852
36,-3.7636637e-05
37,-9.458643e-05
38,0.000650262
39,0.0025044526
40,0.005324283
41,0.0074673444
42,0.0074217604
43,0.005891534
44,0.0028682025
45,0.00044507073
46,9.065708e-05
47,0.00077544653
48,0.002915432
49,0.0047253626
50,0.0052250726
51,0.005154971
52,0.003833788
53,0.0015309073
54,-5.1062816e-06
55,0.00029991253
56,6.0383732e-05
57,0.0013115002
58,0.0035776142
59,0.00457041
60,0.0056626736
61,0.004455845
62,0.0026532037
63,0.00049121643
64,0.00034681457
65,0.00027009926
66,0.00059002906
67,0.0026401903
68,0.004056637
69,0.004421493
70,0.0034153378
71,0.0015752843
72,4.9252107e-05
73,0.0004640511
74,0.0005070265
75,0.00049657084
76,0.0026235553
77,0.0047139614
78,0.0053532394
79,0.0042338884
80,0.0024975962
81,0.00065286906
82,0.0002995803
83,0.00030678773
84,0.000571502
85,0.0023327074
86,0.0042625573
87,0.0041847383
88,0.0029657558
89,0.0015436958
90,-0.00014763254
91,0.00068720256
92,0.0006992932
93,6.466938e-05
94,0.00075774646
95,0.0021754378
96,0.0032661294
97,0.0030363118
98,0.001985399
99,0.0004022977
100,0.00039038324
101,0.00048802668
102,0.00038178382
103,0.0022128369
104,0.0040614954
105,0.0046952236
106,0.0034975975
107,0.0019530877
108,0.00012159416
109,0.00036220602
110,1.3470875e-05
111,0.0013053634
112,0.0031863418
113,0.0041395244
114,0.0047203526
115,0.004172127
116,0.0024971864
117,0.00034210313
118,0.00035660563
119,0.000253509
120,0.002000386
121,0.003710117
122,0.0051378747
123,0.0057056923
124,0.004470477
125,0.0020835833
126,0.00020067212
127,0.00041442725
128,0.00011104031
129,0.0011725889
130,0.0037439577
131,0.0055286423
132,0.0057936776
133,0.005104161
134,0.0027828948
135,0.00064603094
136,0.00037835306
137,0.00015497551
138,0.0015204988
139,0.0041076
140,0.0061282385
141,0.0065559316
142,0.005047674
143,0.0024398894
144,0.00020434313
145,0.00047406484
146,0.00012375612
147,0.0015413007
148,0.0037503645
149,0.0055322507
150,0.0060842047
151,0.005206229
152,0.0030214223
153,0.0005040599
154,0.000600615
155,0.00037061138
156,0.0012966573
157,0.0034438593
158,0.005605301
159,0.00656587
160,0.005457796
161,0.0030140043
162,0.0005304574
163,0.00055409764
164,-3.7290953e-05
165,0.0018864031
166,0.0047445465
167,0.00681324
168,0.0070371917
169,0.0061605712
170,0.0037952473
171,0.0009572576
172,0.000428074
173,-1.9180632e-05
174,0.0018551763
175,0.0046328767
176,0.006709171
177,0.007612723
178,0.00613809
179,0.003273164
180,0.0006165758
181,0.00038636653
182,0.00014896727
183,0.0027684327
184,0.0060178023
185,0.008143438
186,0.008672347
187,0.007303636
188,0.0042139804
189,0.0010711321
190,0.0003938104
191,0.000104450744
192,0.0029558223
193,0.006307781
194,0.00842813
195,0.008771651
196,0.0070010647
197,0.0042258753
198,0.0013413008
199,0.00022695589
200,0.00025165873
201,0.003393821
202,0.0070512104
203,0.009382468
204,0.009755074
205,0.007579749
206,0.004058956
207,0.00088213506
208,0.00038282154
209,0.00025464545
210,0.0027005137
211,0.0058918945
212,0.008550679
213,0.009228733
214,0.0074321576
215,0.004363288
216,0.0010228351
217,0.00033125485
218,0.00019975213
219,0.0027709946
220,0.0057554524
221,0.007878341
222,0.0087068975
223,0.00677481
224,0.0039414
225,0.0010769592
226,0.00029597717
227,-8.978679e-05
228,0.002245149
229,0.0049615703
230,0.007713192
231,0.007970727
232,0.006449781
233,0.00344082
234,0.0007484738
235,0.00026968663
236,0.00043265158
237,0.0035271025
238,0.0068960423
239,0.008986684
240,0.009343139
241,0.0075450293
242,0.00428971
243,0.0012111072
244,0.00021166643
245,0.0005128976
246,0.0033660324
247,0.0074683963
248,0.0091802385
249,0.009277031
250,0.0067781094
251,0.0036319569
252,0.00069838297
253,0.00028182374
254,0.0004333515
255,0.003118839
256,0.005935646
257,0.008565038
258,0.009069535
259,0.006904394
260,0.0038636925
261,0.001030847
262,0.00018215274
263,-3.3904624e-05
264,0.0020579197
265,0.004643689
266,0.007163626
267,0.0078984145
268,0.006072921
269,0.0028793255
270,0.00035075966
271,0.0003654657
272,0.00027873807
273,0.0023927474
274,0.0044946023
275,0.0060331477
276,0.0066169053
277,0.005351307
278,0.0027940506
279,0.00037593872
280,0.0005134709
281,-2.6687252e-05
282,0.0019115089
283,0.0045483666
284,0.0062010493
285,0.0065949066
286,0.005725103
287,0.00335681
288,0.0007791489
289,0.00035986377
290,1.3047036e-05
291,0.0025621187
292,0.0059060594
293,0.008383885
294,0.008627217
295,0.0068933107
296,0.0039519183
297,0.0008852862
298,0.00030613114
299,0.00023177711
300,0.0031980665
301,0.0068074837
302,0.009104169
303,0.00901149
304,0.0068921917
305,0.00388166
306,0.0008673952
307,0.00031772934
308,0.00028530695
309,0.0027202566
310,0.0060943165
311,0.008475863
312,0.009709132
313,0.007752764
314,0.0042159227
315,0.00092395965
316,0.00043772205
317,0.00030739044
318,0.0026681186
319,0.0056957533
320,0.007443919
321,0.008087793
322,0.0066364096
323,0.003745594
324,0.0009058189
325,0.00038721692
326,0.00028092382
327,0.0011270716
328,0.004011916
329,0.006339019
330,0.006376157
331,0.0050207837
332,0.0025672922
333,0.00046405336
334,0.000516174
335,0.00029539483
336,0.0013906393
337,0.00333333
338,0.005858679
339,0.006158811
340,0.0053894836
341,0.0029256248
342,0.00050875003
343,0.00052485627
344,0.00049669726
345,0.0010677843
346,0.0028651408
347,0.0040469225
348,0.0046043573
349,0.004111185
350,0.0021051054
351,0.00017324906
352,0.00065172766
353,0.00052557763
354,0.0007013849
355,0.0028493942
356,0.004427694
357,0.004792354
358,0.0040313355
359,0.0024661697
360,0.0004828743
361,0.0009382906
362,0.0012707926
363,0.0005070206
364,0.0010848821
365,0.0025305778
366,0.0030968615
367,0.002649388
368,0.0016334101
369,6.346984e-05
370,0.0009397229
371,0.0013643289
372,0.0011381081
373,0.00042465536
374,0.0010870578
375,0.0021664852
376,0.0021755707
377,0.0016818851
378,0.00027339108
379,0.00115029
380,0.0019856598
381,0.0016954448
382,0.0006952976
383,0.00089336594
384,0.001983167
385,0.0020854317
386,0.0011537147
387,-4.4365886e-05
388,0.000741647
389,0.0011215475
390,0.0010757954
391,-2.2105587e-06
392,0.0020608006
393,0.0034562328
394,0.0031190505
395,0.002041601
396,0.00023557234
397,0.0010088136
398,0.0017033594
399,0.00095831027
400,0.00065038353
401,0.0023264445
402,0.0030742628
403,0.0027891926
404,0.0015616091
405,0.00021413463
406,0.00078566634
407,0.0013663737
408,0.000931527
409,6.058226e-05
410,0.0009339823
411,0.0025031718
412,0.0028222355
413,0.0016731813
414,0.00014374094
415,0.00094608124
416,0.001476519
417,0.0002484769
418,0.0013160285
419,0.0021171991
420,0.0026978077
421,0.0028728195
422,0.0018966729
423,0.0002974543
424,0.0007697564
425,0.00086726167
426,-4.397454e-05
427,0.0018636944
428,0.0030097312
429,0.004245691
430,0.0036204997
431,0.0019928385
432,0.00014024055
433,0.0007025418
434,0.0010564844
435,0.0004256586
436,0.00056264916
437,0.002770193
438,0.0032834203
439,0.0029995695
440,0.0018047827
441,0.00032259282
442,0.0008198323
443,0.0017961571
444,0.0017750801
445,0.00073169416
446,0.0007619042
447,0.0017136544
448,0.0021818015
449,0.0011198897
450,-5.3201416e-05
451,0.0009297916
452,0.0013536768
453,0.00080362277
454,0.00014738858
455,0.0018082213
456,0.0029706329
457,0.0029052706
458,0.0016393572
459,0.00024510565
460,0.0006504429
461,0.0012088413
462,0.0014321744
463,0.0010353639
464,0.0012021152
465,0.0022885823
466,0.002668035
467,0.0013521032
468,-6.880056e-05
469,0.0012373866
470,0.0020185232
471,0.0012724537
472,0.00014057747
473,0.0012939859
474,0.0019371752
475,0.0023441464
476,0.0016325983
477,0.00022728156
478,0.0009019735
479,0.0014665592
480,0.0014094831
481,0.0007064604
482,0.0010517496
483,0.0019880058
484,0.002349967
485,0.0014985019
486,-7.393827e-05
487,0.0011963082
488,0.0019717645
489,0.0018275301
490,0.0008550842
491,0.00064397353
492,0.0017753117
493,0.002154356
494,0.0016421142
495,0.00015979297
496,0.00094630313
497,0.0016142513
498,0.0015000594
499,0.00019151355
500,0.0019460989
501,0.0027625933
502,0.0024501139
503,0.001538431
504,0.0002071318
505,0.000856118
506,0.0018993167
507,0.0015771629
508,0.000786115
509,0.0014708336
510,0.0029229305
511,0.0027594946
512,0.0014860494
513,2.5851135e-05
514,0.0008258986
515,0.0011786666
516,0.0006590257
517,0.0011561826
518,0.0028997168
519,0.0044275657
520,0.0042128484
521,0.0023931048
