time,energy_abs
3640.0,66478.15757200969
3648.0,145059.06193803877
3656.0,280740.26098256506
3664.0,186858.78806934832
3672.0,261325.24323375017
3680.0,266777.2982493356
3688.0,554354.6618046954
3696.0,140307.16901606478
3704.0,311042.26115529594
3712.0,355195.51937643846
3720.0,209574.12576979812
3728.0,351173.6356006351
3736.0,283427.4940893849
3744.0,202131.53268886663
3752.0,304745.5118898293
3760.0,223041.33647743062
3768.0,237426.11425610067
3776.0,366647.2683142022
3784.0,167428.61901926395
3792.0,134097.6539675058
3800.0,83720.41224819252
3808.0,310089.84004112496
3816.0,422988.5869918376
3824.0,255008.63845547382
3832.0,229106.4313386568
3840.0,188013.70793023804
3848.0,87535.05774389833
3856.0,377436.8041158859
3864.0,249747.79745790875
3872.0,116152.3939201289
3880.0,261127.40217621188
3888.0,134207.74740096647
3896.0,199660.49386480113
3904.0,249992.54599355
3912.0,68813.17974890399
3920.0,185110.85629537253
3928.0,202420.18230801163
3936.0,183300.5162471232
3944.0,189965.8587781609
3952.0,230999.93864254517
3960.0,134629.6028406036
3968.0,130154.4991912627
3976.0,346963.914766861
3984.0,175453.92954109446
3992.0,139131.97379498757
4000.0,186776.85868876128
4008.0,166138.05093165353
4016.0,200283.06997772556
4024.0,308378.1714414425
4032.0,230030.71666495246
4040.0,272985.3635476876
4048.0,399574.47537764953
4056.0,217474.75000933913
4064.0,120276.6609464646
4072.0,115535.31063315592
4080.0,326992.7642504865
4088.0,267330.3546201809
4096.0,256858.6359902512
4104.0,305943.8527747544
4112.0,219905.48276123905
4120.0,263889.1459108516
4128.0,203467.41171688808
4136.0,158927.49831871435
4144.0,252275.03844823534
4152.0,293642.8728523383
4160.0,247641.1197663036
4168.0,263556.80273889273
4176.0,229747.44438386196
4184.0,392118.72105216375
4192.0,146088.91146033345
4200.0,264679.9716720064
4208.0,201985.26703675842
4216.0,344339.8666540189
4224.0,204647.26362175023
4232.0,267730.76025625604
4240.0,179679.61320955493
4248.0,241684.25254184724
4256.0,357669.1863164576
4264.0,346678.9499808127
4272.0,158588.3882700398
4280.0,389232.5223131152
4288.0,82803.95821720002
4296.0,184822.57998487473
4304.0,265419.0606253401
4312.0,405801.7193688359
4320.0,217228.4304405208
4328.0,159102.5156065189
4336.0,141344.56913853931
4344.0,154374.46702439123
4352.0,150142.44764743373
4360.0,236128.27451333357
4368.0,203163.00223569764
4376.0,186313.35726903193
4384.0,155308.70400470303
4392.0,149146.10715403507
4400.0,301702.9009985825
4408.0,242881.2886303832
4416.0,437805.04791242303
4424.0,202537.1416762607
4432.0,232758.39735262768
