time,energy_abs,energy_wave,eta
9.0,6235.394358823669,11303.540851937834,0.5516319567911941
18.0,5888.919257894729,11303.540851937834,0.5209800482019009
27.0,6666.939851385381,11303.540851937834,0.5898098603538401
36.0,7344.472539660144,11303.540851937834,0.6497497231941295
45.0,6401.522274324073,11303.540851937834,0.5663289369389611
54.0,4819.004841437007,11303.540851937834,0.42632701598197476
63.0,7427.55709000585,11303.540851937834,0.6571000350507425
72.0,6939.201370645305,11303.540851937834,0.6138962526468578
81.0,6481.272005592992,11303.540851937834,0.5733842245088953
90.0,5176.2706942181385,11303.540851937834,0.4579335592289861
99.0,2871.5662816865633,11303.540851937834,0.2540413061093395
108.0,3127.198592269331,11303.540851937834,0.2766565479995782
117.0,1238.657453477927,11303.540851937834,0.10958136655608909
126.0,1640.2293269035863,11303.540851937834,0.14510756836185468
135.0,2646.4754936404033,11303.540851937834,0.23412800717101867
144.0,2125.595161656078,11303.540851937834,0.18804684209122613
153.0,1253.5089712364656,11303.540851937834,0.11089524845850132
162.0,2527.410175821085,11303.540851937834,0.22359455403638373
171.0,2165.6564134111727,11303.540851937834,0.19159097505627198
180.0,2898.1988608285765,11303.540851937834,0.2563974332283428
189.0,8238.25992204696,11303.540851937834,0.7288211747060325
198.0,4546.747531441935,11303.540851937834,0.40224099607358504
207.0,5116.293249119914,11303.540851937834,0.4526274833821472
216.0,8327.51650495874,11303.540851937834,0.7367175130376162
225.0,4489.578819204349,11303.540851937834,0.3971834027949457
234.0,4896.674697150431,11303.540851937834,0.4331983014252534
243.0,7661.567351353249,11303.540851937834,0.6778024206494359
252.0,2745.112801156175,11303.540851937834,0.24285423807581175
261.0,2946.4393474035805,11303.540851937834,0.2606651655439857
270.0,3789.511069931444,11303.540851937834,0.3352499114719248
279.0,9996.364031218067,11303.540851937834,0.8843568720773306
288.0,5879.479942937833,11303.540851937834,0.5201449722659143
297.0,5480.63443228874,11303.540851937834,0.4848599659237894
306.0,6644.316157263395,11303.540851937834,0.5878083906888628
315.0,1174.719051430521,11303.540851937834,0.10392487334879069
324.0,936.547198743175,11303.540851937834,0.0828543206956798
333.0,1797.0476161343286,11303.540851937834,0.15898094585346237
342.0,2061.2102054552215,11303.540851937834,0.1823508431963473
351.0,4760.647175973008,11303.540851937834,0.42116423856307494
360.0,9642.825966277826,11303.540851937834,0.8530801182201855
369.0,10302.605439527564,11303.540851937834,0.9114493922283944
378.0,8066.1830189380435,11303.540851937834,0.7135979003920004
387.0,2248.1984529300407,11303.540851937834,0.1988932921443477
396.0,1760.4325860931692,11303.540851937834,0.15574169272731628
405.0,7013.265926920781,11303.540851937834,0.6204485849863987
414.0,13442.521347418531,11303.540851937834,1.1892310138476647
423.0,17870.207339424913,11303.540851937834,1.580938891052118
432.0,20113.843049811738,11303.540851937834,1.779428527156028
441.0,16862.384914344766,11303.540851937834,1.4917790040502175
450.0,16364.00049791335,11303.540851937834,1.447688004339629
