time,energy_abs
8.0,75353.76536006057
16.0,31741.10465054654
24.0,134154.2994295308
32.0,179597.78693061805
40.0,93525.36236985514
48.0,129168.763138731
56.0,122418.2288287903
64.0,121113.8544424109
72.0,103882.01515913165
80.0,143542.9113732306
88.0,192170.94451554233
96.0,194945.108880892
104.0,126415.72762659185
112.0,83400.3290403928
120.0,88743.84336656582
128.0,85647.04258460387
136.0,57092.7333315379
144.0,102325.52863337866
152.0,74299.76658204987
160.0,60638.26539199287
168.0,88937.6787264293
176.0,162389.46200693617
184.0,104969.13520494258
192.0,68219.5528573459
200.0,50211.32417330123
208.0,51379.44944747349
216.0,78401.61937593737
224.0,97769.91965291978
232.0,102692.44835805161
240.0,147941.13977878558
248.0,107462.74231952743
256.0,293957.2444284969
264.0,164509.6784401373
272.0,27018.72035883527
280.0,151242.3173102407
288.0,65104.45396854703
296.0,63688.942651703386
304.0,42937.18254520606
312.0,97947.75011367517
320.0,94059.53708325633
328.0,112448.49103612143
336.0,111606.1953298097
344.0,216526.47523096352
352.0,119204.98825520667
360.0,113679.59238118358
368.0,29298.152939353095
376.0,107336.43640382576
384.0,83208.79938485756
392.0,72433.5791659484
400.0,274826.9565108076
408.0,127500.47363381178
416.0,37876.352950235814
424.0,116994.89444407012
432.0,36208.986883942336
440.0,155268.92476747418
448.0,91825.31979278545
456.0,46609.70076178691
464.0,111180.2500863943
472.0,34379.28222561574
480.0,23831.02181148635
488.0,112828.7408282366
496.0,101032.78458986938
504.0,41014.533806246814
512.0,221963.93988549127
520.0,99182.03978004065
528.0,157639.37624226077
536.0,53511.36381712776
544.0,62863.60827825082
552.0,105064.5409141955
560.0,127433.45076515875
568.0,278019.87622673716
576.0,70840.01808498155
584.0,167847.01643804513
592.0,105087.75060845744
600.0,74444.99501536472
608.0,93411.6568133108
616.0,76511.98637249276
624.0,160174.4599969846
632.0,100662.10707999222
640.0,73576.3498920429
648.0,42808.70074111054
656.0,131184.68473086678
664.0,184015.24980401644
672.0,44598.34688444773
680.0,78578.77833853784
688.0,163559.5720763759
696.0,89510.68123169831
704.0,165507.8728748015
712.0,144546.80184451793
720.0,54143.23304862389
728.0,99370.12438180781
736.0,150823.32147847314
744.0,121706.92388520951
752.0,83135.1257580861
760.0,80818.52354621046
768.0,46087.92744738939
776.0,72094.1286297919
784.0,73451.2281128219
792.0,97834.09062393346
800.0,42320.47561654391
808.0,23188.984268445325
816.0,88499.4623722861
824.0,147341.92644032818
832.0,94330.99649080395
840.0,92974.53291247
848.0,118946.81739806567
856.0,84996.6103161542
864.0,92242.33251334778
872.0,78232.58112084775
880.0,34779.84019724501
888.0,82316.92627920822
896.0,48695.39302730438
904.0,64567.425804921964
912.0,123881.82755594337
920.0,116078.74361746066
928.0,124958.1060512068
936.0,56006.42245747475
944.0,81278.77864747298
952.0,55764.62707511624
960.0,137353.55532181112
968.0,123785.24294159716
976.0,269173.2796340493
984.0,238037.43691240344
992.0,58654.868962714994
1000.0,60227.1517894952
1008.0,160234.8196348779
1016.0,134232.7032252087
1024.0,63075.84287622983
1032.0,59362.768109946235
1040.0,200606.2829440612
1048.0,166611.40878495725
1056.0,160860.13828108687
1064.0,216747.12578389162
1072.0,97593.9996996313
1080.0,184117.8247790742
1088.0,85968.20740570246
1096.0,81656.33993998656
1104.0,163507.94401887205
1112.0,249736.8249059907
1120.0,171998.06696336638
1128.0,93592.37209714309
1136.0,126622.89713984205
1144.0,161663.33782655007
1152.0,227082.84490456033
1160.0,137625.9390344909
1168.0,143396.3252549664
1176.0,82672.62148597659
1184.0,151246.47487076127
1192.0,127985.90299912586
1200.0,312423.8002261257
1208.0,65747.8474672068
1216.0,312205.00858612254
1224.0,125596.77965829094
1232.0,151758.57298960641
1240.0,149565.26117698854
1248.0,206302.35837492778
1256.0,87481.0333008106
1264.0,86319.68146813824
1272.0,181835.5589862224
1280.0,126809.80727254099
1288.0,89106.02955131611
1296.0,163858.22646978195
1304.0,146103.70489920586
1312.0,268539.878566476
1320.0,333805.1281107541
1328.0,435630.2550177276
1336.0,248037.9388210376
1344.0,33051.52695220248
1352.0,140228.74194201812
1360.0,179408.92762146436
1368.0,198327.61767610296
1376.0,94101.49190739519
1384.0,48333.14821522363
1392.0,121832.8214295754
1400.0,174649.15523067542
