step,reward
142,0.010784596
143,0.004591843
144,0.00092831533
145,-0.0012681317
146,0.0037106972
147,0.008527984
148,0.0072940853
149,0.0015069463
150,0.0029666657
151,0.009264078
152,0.0064728092
153,-0.001422669
154,0.0067368094
155,0.014501968
156,0.0140945325
157,0.0064377426
158,0.0006171737
159,0.00894205
160,0.009086853
161,0.0007365965
162,0.008047705
163,0.0189243
164,0.019561663
165,0.009843385
166,0.0041600927
167,0.0093999775
168,0.00964261
169,0.0026985377
170,0.00975599
171,0.0292275
172,0.040625416
173,0.029083395
174,0.0049577164
175,0.012283292
176,0.015916111
177,0.0044796215
178,0.0099743875
179,0.024886565
180,0.02476211
181,0.01709149
182,0.0018754905
183,0.0119891325
184,0.0151552055
185,0.005577245
186,0.0116771385
187,0.029424522
188,0.043133616
189,0.0329709
190,0.0043199877
191,0.011477844
192,0.01403122
193,0.0021023222
194,0.012982353
195,0.03238374
196,0.036829274
197,0.01996093
198,0.007381757
199,0.0037230547
200,0.0078061903
201,-0.0003940435
202,0.009350088
203,0.020660171
204,0.028248152
205,0.025145324
206,0.008471762
207,0.0021033227
208,0.0010545857
209,-0.001908644
210,0.0045700837
211,0.010580245
212,0.0108141955
213,0.014491228
214,0.007833514
215,0.0044487105
216,0.000904331
217,-0.0015979314
218,0.004114737
219,0.011109981
220,0.008033395
221,0.011809731
222,0.0031677142
223,-0.00073771307
224,-1.8734718e-06
225,-0.0013681554
226,0.0020133448
227,0.0070166755
228,0.008937067
229,0.013226219
230,0.0062623527
231,0.00020556431
232,0.00056615786
233,-0.0013811442
234,0.0056930026
235,0.015272171
236,0.015287485
237,0.011444725
238,0.0014355871
239,0.0051813256
240,0.0037494288
241,-0.0005988348
242,0.003280189
243,0.011264275
244,0.015861403
245,0.0054546855
246,0.0021062575
247,0.0034993237
248,0.00047572167
249,-0.0018079228
250,0.0038532116
251,0.014517203
252,0.020911807
253,0.021958876
254,0.013010841
255,0.0011208323
256,2.487353e-05
257,-0.0009168889
258,0.0047897967
259,0.011100573
260,0.012754963
261,0.00938899
262,0.00329261
263,0.00399035
264,0.0032219975
265,-0.000950064
266,0.0060196747
267,0.015711611
268,0.024708953
269,0.02207495
270,0.015272747
271,0.003506082
272,-0.0010450946
273,-0.0014522066
274,0.002285644
275,0.009052245
276,0.01547221
277,0.010591906
278,0.0077300463
279,0.00405848
280,-0.0012481576
281,-0.0015365134
282,0.0063531515
283,0.016381871
284,0.019347316
285,0.022853345
286,0.022026166
287,0.013586769
288,0.0016410509
289,-0.0014990865
290,0.0025520814
291,0.016059868
292,0.03249221
293,0.040868383
294,0.037707604
295,0.02354361
296,0.005080212
297,-0.0012209092
298,0.0044950005
299,0.019335544
300,0.039030433
301,0.04864055
302,0.039116804
303,0.018833313
304,0.0028096768
305,0.0015343286
306,0.0026584226
307,0.019267172
308,0.034171127
309,0.04294299
310,0.026906326
311,0.011742288
312,-0.000711891
313,0.0021390608
314,0.0057477364
315,0.027212624
316,0.050976194
317,0.05234203
318,0.041641355
319,0.02273167
320,0.0019123366
321,0.0018822844
322,0.0078007565
323,0.02897649
324,0.050013263
325,0.054972574
326,0.047961988
327,0.026963694
328,0.0007731769
329,0.0033362415
330,0.006227895
331,0.028549358
332,0.055123467
333,0.06590033
334,0.0586644
335,0.033382267
336,0.0042549833
337,0.0038487813
338,0.005210034
339,0.03760214
340,0.07491997
341,0.09093518
342,0.087272145
343,0.049514495
344,0.012485025
345,0.00523558
346,0.0011173696
347,0.034694698
348,0.07118539
349,0.09287257
350,0.08896258
351,0.056424897
352,0.015008121
353,0.00246864
354,0.0027755976
355,0.038141042
356,0.08231073
357,0.111891374
358,0.100939244
359,0.068992585
360,0.022117155
361,-0.0009413678
362,0.0026308857
363,0.032068096
364,0.064946115
365,0.08317058
366,0.08102023
367,0.054847725
368,0.016222807
369,0.0036478708
370,0.0006378272
371,0.03249867
372,0.0731203
373,0.10215486
374,0.097637765
375,0.06675256
376,0.023798428
377,0.0008414623
378,-0.00025478995
379,0.034408826
380,0.07713021
381,0.11018917
382,0.09953892
383,0.06745707
384,0.025166305
385,0.0009971865
386,-0.0013276974
387,0.035999723
388,0.08807272
389,0.1286097
390,0.12244513
391,0.09043212
392,0.037458733
393,-0.0008978697
394,-0.00080702966
395,0.033084884
396,0.080013126
397,0.110632434
398,0.11657381
399,0.07814644
400,0.030279435
401,-0.0014717072
402,-0.0011860781
403,0.03282226
404,0.08065743
405,0.10924018
406,0.1123938
407,0.0730565
408,0.027719673
409,0.0018578146
410,-0.0014192883
411,0.031814314
412,0.076517604
413,0.10316052
414,0.09605463
415,0.06154982
416,0.016113207
417,0.007481949
418,-0.0009766505
419,0.036451876
420,0.08579137
421,0.1220323
422,0.11749568
423,0.07355141
424,0.014436704
425,0.013981073
426,0.0051887454
427,0.03495787
428,0.09622462
429,0.13335915
430,0.119263455
431,0.06710256
432,0.015451515
433,0.017889142
434,0.0076974407
435,0.037530523
436,0.096937
437,0.13744275
438,0.11812762
439,0.056741647
440,-0.00097588915
441,0.030040663
442,0.010440327
443,0.0427072
444,0.1082399
445,0.14843762
446,0.1317225
447,0.08027855
448,-0.00042779348
449,0.037414107
450,0.015966974
451,0.042231046
452,0.11053078
453,0.13542724
454,0.120314874
455,0.043240186
456,0.010120368
457,0.04222897
458,0.007751832
459,0.05464151
460,0.1305555
461,0.15150928
462,0.12775086
463,0.070561595
464,0.00047340046
465,0.03323937
466,0.006468568
467,0.0527806
468,0.11876001
469,0.14998764
470,0.11280392
471,0.060299873
472,0.0029707714
473,0.03014636
474,0.005843512
475,0.051422093
476,0.10917571
477,0.121633
478,0.07989549
479,0.011099811
480,0.03688897
481,0.040204313
482,-0.0032195388
483,0.057161953
484,0.109930545
485,0.10805211
486,0.05426248
487,0.017259998
488,0.056606937
489,0.04941386
490,-0.0007247126
491,0.062382843
492,0.1055151
493,0.105879426
494,0.038949993
495,0.028245252
496,0.06813753
497,0.05203019
498,-0.0010158876
499,0.06789614
500,0.106062405
501,0.0993067
502,0.042719774
503,0.02143522
504,0.05906735
505,0.053691056
506,-0.0018957378
507,0.07324377
508,0.1236164
509,0.108804695
510,0.036974628
511,0.038439836
512,0.09321042
513,0.072198085
514,0.0013557854
515,0.07392587
516,0.11403169
517,0.09687077
518,0.011856598
519,0.059370197
520,0.10367805
521,0.07171182
522,-0.0042765937
523,0.08712148
524,0.14255248
525,0.13987188
526,0.078446075
527,0.02093013
528,0.060650904
529,0.048921857
530,0.0068525597
531,0.07770958
532,0.122075036
533,0.105476335
534,0.046093434
535,0.03530792
536,0.06931252
537,0.044368375
538,0.0077500446
539,0.07370803
540,0.10682775
541,0.09029145
542,0.034715526
543,0.04838504
544,0.09415353
545,0.06110946
546,-0.0011954559
547,0.07251497
548,0.101470575
549,0.07310316
550,0.005199677
551,0.08386893
552,0.11519814
553,0.07583465
554,-0.00029963534
555,0.08454517
556,0.13501528
557,0.13231695
558,0.05251201
559,0.029348237
560,0.070727795
561,0.05480428
562,0.002976119
563,0.07989939
564,0.12910572
565,0.11452276
566,0.030433847
567,0.030174773
568,0.070291616
569,0.050696842
570,0.0012678099
571,0.076691784
572,0.132557
573,0.13541493
574,0.09315077
575,0.009215761
576,0.034592517
577,0.04017597
578,0.0009032299
579,0.067510515
580,0.10950978
581,0.12068549
582,0.07303636
583,0.0034800027
584,0.05035327
585,0.041000232
586,0.0007243266
587,0.05934629
588,0.08955289
589,0.074421816
590,0.00821004
591,0.049786884
592,0.071629494
593,0.03953824
594,0.011687636
595,0.065690294
596,0.08430206
597,0.07156281
598,0.0030118092
599,0.042463753
600,0.05133167
601,0.030999705
602,0.017074583
603,0.079369776
604,0.11943108
605,0.1108527
606,0.047373213
607,0.0065104105
608,0.04405431
609,0.040152
610,-0.0014199442
611,0.06893177
612,0.1236714
613,0.13796994
614,0.10893043
615,0.047507256
616,0.019799862
617,0.044357393
618,0.011420544
619,0.055507455
620,0.13620026
621,0.17488864
622,0.1458303
623,0.08617444
624,0.0052158246
625,0.025608901
626,0.011324804
627,0.04735373
628,0.11784349
629,0.16333611
630,0.14445975
631,0.069240935
632,0.0020865714
633,0.032712176
634,0.013091996
635,0.04493196
636,0.119441494
637,0.15673028
638,0.14217237
639,0.07028638
640,-0.0011312594
641,0.0417725
642,0.018906685
643,0.0436659
644,0.13043259
645,0.18558739
646,0.17637813
647,0.1117747
648,0.021828441
649,0.025056474
650,0.01646672
651,0.038650215
652,0.115502834
653,0.1704385
654,0.16742016
655,0.11417191
656,0.037568238
657,0.021363217
658,0.014113531
659,0.037786596
660,0.10942498
661,0.1479036
662,0.13934985
663,0.069886856
664,0.0006764325
665,0.03374378
666,0.013974942
667,0.04207937
668,0.10155166
669,0.12637426
670,0.0840647
671,0.017177118
672,0.036992338
673,0.056189273
674,0.013150116
675,0.05539093
676,0.11759101
677,0.11632972
678,0.067873724
679,0.019437097
680,0.0578071
681,0.057750165
682,0.0010526851
683,0.062300723
684,0.10726785
685,0.07900377
686,0.0042091254
687,0.053044118
688,0.076472245
689,0.05079879
690,0.0069270795
691,0.074433446
692,0.09640814
693,0.062545225
694,0.010027065
695,0.049524654
696,0.07630888
697,0.04024641
698,0.016210482
699,0.075497985
700,0.08324873
701,0.066836044
702,0.00077962846
703,0.03629697
704,0.04872357
705,0.021375755
706,0.022014404
707,0.061782017
708,0.06519059
709,0.03198482
710,0.01780481
711,0.053574596
712,0.054567933
713,0.022668686
714,0.020768136
715,0.058699362
716,0.0634626
717,0.046796497
718,0.016217038
719,0.055530272
720,0.061660185
721,0.028063312
722,0.017957373
723,0.061819658
724,0.066665985
725,0.051264144
726,0.010269764
727,0.03879789
728,0.050525565
729,0.026362127
730,0.017371189
731,0.066488095
732,0.09252626
733,0.06089648
734,0.01942903
735,0.01476653
736,0.034063708
737,0.01993888
738,0.015182768
739,0.06773412
740,0.094210654
741,0.092388764
742,0.044151757
743,0.010852408
744,0.036235876
745,0.0239271
746,0.009127841
747,0.05071431
748,0.074208625
749,0.071990654
750,0.01904603
751,0.020624368
752,0.03603295
753,0.019974394
754,0.01304519
755,0.06353959
756,0.10243787
757,0.0936882
758,0.06542333
759,0.013534874
760,0.01228528
761,0.013279686
762,0.010847479
763,0.05630358
764,0.08485091
765,0.08297883
766,0.062247753
767,0.020287441
768,0.0099949315
769,0.010713049
770,0.008738965
771,0.051064815
772,0.087412946
773,0.095081575
774,0.08088491
775,0.0429836
776,0.008425807
777,0.0041117296
778,0.007807468
779,0.045237664
780,0.08357944
781,0.10025066
782,0.08577059
783,0.046726454
784,0.0104166
785,0.0028943322
786,0.0043854094
787,0.035294816
788,0.06740672
789,0.087705314
790,0.08141651
791,0.054881804
792,0.017783932
793,-0.0008550085
794,0.004539123
795,0.03528509
796,0.0720974
797,0.08768265
798,0.080842614
799,0.05073274
800,0.017108213
801,-0.0012464797
802,0.004138788
803,0.029657941
804,0.059420817
805,0.081473105
806,0.075956926
807,0.050270718
808,0.019563287
809,-0.0008169785
810,0.0028686062
811,0.027649788
812,0.060022462
813,0.086345956
814,0.081989646
815,0.059876494
816,0.024488386
817,0.00045739743
818,0.0013929657
819,0.026814003
820,0.060366467
821,0.087029845
822,0.08409607
823,0.060511634
824,0.026992904
825,0.0014059143
826,0.0020964302
827,0.029664736
828,0.06940017
829,0.09571955
830,0.095450275
831,0.0643
832,0.027588246
833,0.0027602618
834,0.0013995112
835,0.02741603
836,0.064978726
837,0.08825505
838,0.09383396
839,0.06704146
840,0.028733604
841,0.0022594072
842,0.0005116423
843,0.024611412
844,0.059696544
845,0.08837612
846,0.09210837
847,0.062432826
848,0.024433285
849,7.812865e-05
850,0.0010880886
851,0.026338886
852,0.06509606
853,0.088669784
854,0.09079039
855,0.06557917
856,0.02595439
857,0.00061974477
858,0.00081916933
859,0.024305362
860,0.05568145
861,0.07910703
862,0.07280804
863,0.049267728
864,0.01787505
865,-0.0014543388
866,0.002813206
867,0.027424237
868,0.055573773
869,0.07607248
870,0.07143254
871,0.041209187
872,0.0111208
873,-0.0005140811
874,0.003357452
875,0.02891952
876,0.05802227
877,0.07719324
878,0.06736278
879,0.037585337
880,0.009023895
881,0.0010775671
882,0.0031369254
883,0.024232225
884,0.043824963
885,0.05145232
886,0.034677934
887,0.012793406
888,0.0005874587
889,0.0016786525
890,0.0048577646
891,0.026393078
892,0.043883763
893,0.04170927
894,0.02651758
895,0.011985994
896,0.00097011134
897,7.350184e-05
898,0.0073775444
899,0.022705223
900,0.032305364
901,0.034475107
902,0.024335014
903,0.014568928
904,-0.00054255023
905,-0.0011577678
906,0.004573819
907,0.017734943
908,0.030782377
909,0.027447715
910,0.019824255
911,0.008748099
912,-0.0005624313
913,-0.00029302784
914,0.0068927337
915,0.023631921
916,0.043129496
917,0.05097788
918,0.04639178
919,0.026041193
920,0.006916312
921,-0.00033681898
922,0.0050858357
923,0.024198351
924,0.04173243
925,0.05197346
926,0.04343772
927,0.029836833
928,0.008124147
929,-0.0008951891
930,0.0042702155
931,0.022437016
932,0.03926564
933,0.044581033
934,0.039556067
935,0.026078764
936,0.004121155
937,-0.00023363158
938,0.0038104781
939,0.016582891
940,0.033391323
941,0.03547003
942,0.021349087
943,0.007729436
944,-0.00022299297
945,-0.00093286147
946,0.0042309514
947,0.013244457
948,0.02725467
949,0.0317753
950,0.022291726
951,0.01160303
952,0.0020672048
953,-0.0015910602
954,0.0016074012
955,0.00900054
956,0.0140871145
957,0.022287589
958,0.020019459
959,0.00868318
960,0.0023832174
961,-0.0014753285
962,0.00029221526
963,0.0059797876
964,0.010853029
965,0.01448489
966,0.010548857
967,0.0104517285
968,0.0031547055
969,-0.0011042422
970,-0.00090688403
971,0.009482106
972,0.022234337
973,0.024057891
974,0.025221594
975,0.019364607
976,0.006371095
977,-0.0011162756
978,-0.00013672875
979,0.0029817626
980,0.0107544465
981,0.014533672
982,0.012981833
983,0.005719399
984,0.0023071896
985,-0.0010496208
986,0.00038642634
987,0.0010566104
988,0.006902552
989,0.010752671
990,0.011349482
991,0.012118704
992,0.0033189438
993,-0.0010257859
994,0.0005770627
995,0.00046349177
996,0.0020092828
997,0.011228498
998,0.011536194
999,0.008838635
1000,0.0030704348
1001,-0.0012746798
1002,0.00055457104
1003,0.0051464266
1004,0.0071357023
1005,0.011612058
1006,0.012351436
1007,0.0077134683
1008,0.0023114742
1009,-0.00127933
1010,0.000873358
1011,0.0020293877
1012,0.0049962495
1013,0.0031151832
1014,0.00515961
1015,0.003502194
1016,0.0014360343
1017,-0.0013090759
1018,0.0016110303
1019,6.005034e-05
1020,0.0010838083
1021,0.0052311793
1022,0.010926984
1023,0.006999753
1024,0.0026419987
1025,-0.0007684846
1026,0.0014039355
1027,0.0011980229
1028,0.0049429117
1029,0.006455239
1030,0.0025318542
1031,0.001365717
1032,-0.00026741048
1033,-0.0013897361
1034,-0.00018547464
1035,0.0037422483
1036,0.003588919
1037,0.0011032899
1038,0.00077139953
1039,0.0009795853
1040,0.00063136395
1041,-0.00150426
1042,0.002363637
1043,0.014443257
1044,0.025133686
1045,0.034598194
1046,0.027242336
1047,0.015062202
1048,0.0052091633
1049,-0.0013827676
1050,0.0020567663
1051,0.012336817
1052,0.020799914
1053,0.030978022
1054,0.0275373
1055,0.015624424
1056,0.006380291
1057,-0.0010961515
1058,0.00081028126
1059,0.013821849
1060,0.030356834
1061,0.039169606
1062,0.038364276
1063,0.02718908
1064,0.009947071
1065,-0.0007001282
1066,0.0016261684
1067,0.015708333
1068,0.033864096
1069,0.049381405
1070,0.048754778
1071,0.033359744
1072,0.01306647
1073,0.00050132
1074,0.00022655597
1075,0.012450222
1076,0.029203055
1077,0.04632684
1078,0.04247034
1079,0.0295761
1080,0.0133202765
1081,0.00020687701
1082,0.0004775416
1083,0.0130300755
1084,0.033316538
1085,0.044934247
1086,0.04624599
1087,0.034224644
1088,0.0136196455
1089,-0.00018043665
1090,-0.00014303142
1091,0.012810734
1092,0.035140466
1093,0.05204295
1094,0.052038148
1095,0.033798423
1096,0.01386602
1097,6.253191e-05
1098,-0.0002986095
1099,0.013009288
1100,0.03491504
1101,0.04719907
1102,0.049099218
1103,0.037912544
1104,0.018182002
1105,0.0013066432
1106,-4.2901956e-06
1107,0.014572802
1108,0.033880565
1109,0.05034464
1110,0.053394686
1111,0.0387725
1112,0.018490795
1113,0.0016472671
1114,-0.0006671075
1115,0.013658396
1116,0.036252953
1117,0.05539626
1118,0.052931797
1119,0.038344275
1120,0.01681552
1121,0.0013290793
1122,-0.0007320096
1123,0.01216355
1124,0.034598555
1125,0.053351235
1126,0.05528806
1127,0.039471835
1128,0.016999112
1129,0.0010827725
1130,0.00044598477
1131,0.016039483
1132,0.03946294
1133,0.05375811
1134,0.059098423
1135,0.041830666
1136,0.018571613
1137,0.0020616995
1138,0.00013944949
1139,0.016146008
1140,0.04234018
1141,0.059543572
1142,0.06189673
1143,0.04458212
1144,0.01968908
1145,0.0019131926
1146,0.00024068146
1147,0.013193272
1148,0.03125502
1149,0.04337907
1150,0.046895232
1151,0.03510417
1152,0.013620894
1153,6.4279884e-05
1154,0.0011037189
1155,0.015509105
1156,0.032504186
1157,0.04536401
1158,0.03917397
1159,0.02656609
1160,0.01046378
1161,-0.00052822224
1162,0.00010800664
1163,0.011987614
1164,0.029314417
1165,0.043936122
1166,0.038099013
1167,0.02532333
1168,0.008441668
1169,-0.000401897
1170,0.0006930707
1171,0.009264534
1172,0.01977791
1173,0.029183874
1174,0.028807301
1175,0.021347513
1176,0.0076867323
1177,-0.00086504326
1178,0.00019631989
1179,0.013825417
1180,0.031685047
1181,0.045108557
1182,0.039000746
1183,0.02932046
1184,0.011486787
1185,-0.00036830874
1186,-0.00017530104
1187,0.011042813
1188,0.028960409
1189,0.045780588
1190,0.04510795
1191,0.029265665
1192,0.011771986
1193,-6.5816916e-05
1194,-0.00023047737
1195,0.011825998
1196,0.03188361
1197,0.043782815
1198,0.04107631
1199,0.028367262
1200,0.012919635
1201,0.00010601722
1202,-0.00043948798
1203,0.00981378
1204,0.026796779
1205,0.037993234
1206,0.038642664
1207,0.024802025
1208,0.010690259
1209,-0.000114191556
1210,-0.000588168
1211,0.005791127
1212,0.016506165
1213,0.021694178
1214,0.023597661
1215,0.021883165
1216,0.008658547
1217,-0.0011948813
1218,0.002067749
1219,0.0010596369
1220,0.005249585
1221,0.008885819
1222,0.012091675
1223,0.011344245
1224,0.0047699856
1225,-0.0011899931
1226,0.0005994098
1227,0.0049428
1228,0.008726274
1229,0.013348062
1230,0.010608649
1231,0.010054421
1232,0.0034630075
1233,-0.0012193605
1234,-0.00079490215
1235,0.001820704
1236,0.007928385
1237,0.007861026
1238,0.0060856566
1239,0.0030797294
1240,0.0018107562
1241,-0.0013605425
1242,-0.00093457
1243,0.0046995394
1244,0.010055151
1245,0.010544676
1246,0.010025092
1247,0.011342044
1248,0.0040195715
1249,-0.00043316913
1250,0.0012355158
1251,0.0010782488
1252,0.0021
1253,0.005127721
1254,0.014079024
1255,0.011729845
1256,0.0042099636
1257,-0.00036444643
1258,0.0014506367
1259,0.0034099151
1260,0.009049915
1261,0.011625318
1262,0.0104966955
1263,0.008375926
1264,0.0052913623
1265,-0.0011717775
1266,0.0015921547
1267,0.00010322104
1268,0.0037994783
1269,0.010992004
1270,0.012161322
1271,0.0070004985
1272,0.004428202
1273,-0.0012953901
1274,0.0016345839
1275,0.0048222053
1276,0.0024576813
1277,0.002871911
1278,0.0069549982
1279,0.008414758
1280,0.004115426
1281,1.5923986e-05
1282,0.0061167735
1283,0.0093
1284,0.00073304866
1285,0.009743793
1286,0.010779083
1287,0.0092384545
1288,0.003440435
1289,-0.0005195435
1290,0.0008870735
1291,-0.0003280256
1292,0.0064825946
1293,0.007973847
1294,0.012969592
1295,0.008976737
1296,0.0043545924
1297,-0.0010959138
1298,0.00030845858
1299,0.0009385064
1300,0.008905701
1301,0.019799566
1302,0.023731237
1303,0.014489058
1304,0.0061630337
1305,-0.0011387414
1306,0.0008350335
1307,0.0011496267
1308,0.007421382
1309,0.016925693
1310,0.02366075
1311,0.017061302
1312,0.006658512
1313,-0.00034553144
1314,0.0024724712
1315,0.002887512
1316,0.017251948
1317,0.028137783
1318,0.029234216
1319,0.019059114
1320,0.008316784
1321,5.290145e-05
1322,0.0032306516
1323,-0.00022945555
1324,0.008113429
1325,0.017818581
1326,0.025233028
1327,0.020134062
1328,0.009586417
1329,0.0003918301
1330,0.0051817335
1331,0.00065206434
1332,0.012329601
1333,0.02096664
1334,0.027035814
1335,0.020734202
1336,0.009089999
1337,0.00012497394
1338,0.004870948
1339,0.0015090079
1340,0.007787663
1341,0.019411337
1342,0.024417307
1343,0.01923308
1344,0.009728883
1345,-3.4162076e-05
1346,0.0059505273
1347,0.0017705896
1348,0.009578727
1349,0.021148952
1350,0.02455442
1351,0.022511406
1352,0.009690375
1353,0.001593408
1354,0.008393984
1355,0.0046324846
1356,0.0034721552
1357,0.014091953
1358,0.021374993
1359,0.017797802
1360,0.008473197
1361,-0.00026774505
1362,0.0054092063
1363,0.0036045872
1364,0.009058265
1365,0.017976772
1366,0.021280475
1367,0.02085582
1368,0.009667157
1369,1.2237462e-05
1370,0.006828912
1371,0.00027620347
1372,0.010861257
1373,0.024829822
1374,0.027847894
1375,0.022207981
1376,0.009851442
1377,0.00050696544
1378,0.006451697
1379,0.0020922562
1380,0.008651804
1381,0.022174634
1382,0.026509767
1383,0.022228561
1384,0.009924541
1385,0.0022381595
1386,0.007839382
1387,0.0030363824
1388,0.005443143
1389,0.020216212
1390,0.027616706
1391,0.0231464
1392,0.009881285
1393,0.00060455786
1394,0.006577967
1395,0.005213615
1396,0.006270706
1397,0.016764767
1398,0.025071396
1399,0.02320495
1400,0.011388818
1401,-0.00025950605
1402,0.0062811114
1403,0.0042440416
1404,0.0073649446
1405,0.023172824
1406,0.029627418
1407,0.024234528
1408,0.010262818
1409,-0.0005099424
1410,0.0033455538
1411,0.0025414105
1412,0.013477206
1413,0.025081052
1414,0.031972352
1415,0.02486442
1416,0.012032777
1417,0.00047186454
1418,0.0021147812
1419,0.0029824562
1420,0.020499967
1421,0.032963995
1422,0.038554307
1423,0.02975726
1424,0.013337796
1425,0.00013241207
1426,-0.00081189093
1427,0.011101957
1428,0.03269397
1429,0.050316975
1430,0.05207077
1431,0.03678313
1432,0.017495858
1433,0.0015706391
1434,0.0001223603
1435,0.015444595
1436,0.0386002
1437,0.056276433
1438,0.062645964
1439,0.045306355
1440,0.021005852
1441,0.0028963692
1442,3.1724107e-05
1443,0.015565132
1444,0.039640423
1445,0.05889122
1446,0.05748803
1447,0.043046672
1448,0.020598317
1449,0.0017062156
1450,0.00061508873
1451,0.015872117
1452,0.04269771
1453,0.06267095
1454,0.06560977
1455,0.04582915
1456,0.02008002
1457,0.0012104716
1458,0.001509581
1459,0.021307934
1460,0.04931969
1461,0.07257035
1462,0.07214529
1463,0.05123454
1464,0.02455502
1465,0.0026825243
1466,0.00083459937
1467,0.019921608
1468,0.048544854
1469,0.06957859
1470,0.06962312
1471,0.053376395
1472,0.025861884
1473,0.0026335143
1474,0.0012165838
1475,0.024372788
1476,0.056166165
1477,0.08405703
1478,0.086683095
1479,0.059020925
1480,0.026410222
1481,0.0031152335
1482,0.0009359241
1483,0.021669023
1484,0.05421821
1485,0.08138781
1486,0.08028697
1487,0.06156303
1488,0.02925375
1489,0.0036958947
1490,0.00091071054
1491,0.021160735
1492,0.051216412
1493,0.07907895
1494,0.080024034
1495,0.06056764
1496,0.029335026
1497,0.004211478
1498,0.0005023873
1499,0.021541962
1500,0.055703226
1501,0.08639313
1502,0.08886306
1503,0.07146543
1504,0.03477168
1505,0.0059543937
1506,7.529289e-05
1507,0.02113421
1508,0.05864825
1509,0.08925831
1510,0.09699128
1511,0.073309705
1512,0.036152635
1513,0.0055899806
1514,0.000280255
1515,0.021385895
1516,0.05611174
1517,0.0832323
1518,0.08632883
1519,0.065904304
1520,0.032051872
1521,0.004449684
1522,0.00041914755
1523,0.019976672
1524,0.05197212
1525,0.07787438
1526,0.080536716
1527,0.06238657
1528,0.03214627
1529,0.00509368
1530,9.479816e-05
1531,0.019754706
1532,0.051287998
1533,0.07608433
1534,0.08193123
1535,0.060985316
1536,0.029622111
1537,0.00511514
1538,-2.1925429e-05
1539,0.01896978
1540,0.052771695
1541,0.082357526
1542,0.08838135
1543,0.06889337
1544,0.03468641
1545,0.0059478013
1546,4.8674643e-05
1547,0.019598944
1548,0.051224366
1549,0.07601267
1550,0.08457979
1551,0.06299165
1552,0.029376138
1553,0.0046616485
1554,0.00033609476
1555,0.021431843
1556,0.055947732
1557,0.08222575
1558,0.0836606
1559,0.061200853
1560,0.03035393
1561,0.0040965276
1562,0.00031374942
1563,0.019042961
1564,0.050626297
1565,0.07861878
1566,0.08024511
1567,0.06209184
1568,0.02965825
1569,0.004489183
1570,-5.1907962e-05
1571,0.01630614
1572,0.042870145
1573,0.06872292
1574,0.07213113
1575,0.05800059
1576,0.026569916
1577,0.0036340377
1578,0.00038921693
1579,0.018857177
1580,0.046695355
1581,0.07017025
1582,0.071530975
1583,0.053858552
1584,0.022987483
1585,0.0020648516
1586,0.0006434396
1587,0.02100953
1588,0.05124781
1589,0.07692544
1590,0.073410325
1591,0.049955547
1592,0.020401478
1593,0.00103744
1594,0.0013732965
1595,0.023953542
1596,0.058712706
1597,0.083033904
1598,0.078473814
