time,energy_abs,energy_wave,eta
9.0,1319.357680694715,56448.00000000001,0.023372974785549793
18.0,4407.829013026982,56448.00000000001,0.07808654005504148
27.0,1432.5156532863539,56448.00000000001,0.025377615739908474
36.0,2702.3417905061597,56448.00000000001,0.04787311845426161
45.0,2276.2554695208055,56448.00000000001,0.04032482053431133
54.0,2509.0237701131537,56448.00000000001,0.044448408625870774
63.0,1303.681026760472,56448.00000000001,0.02309525628473058
72.0,2293.299218943553,56448.00000000001,0.04062675770520749
81.0,3905.3293103250066,56448.00000000001,0.06918454702248097
90.0,3759.013269473834,56448.00000000001,0.0665924969790574
99.0,1904.5467111531934,56448.00000000001,0.033739843947583496
108.0,3694.0404065501943,56448.00000000001,0.06544147545617549
117.0,2926.156094233274,56448.00000000001,0.051838082735141594
126.0,1809.4921488793216,56448.00000000001,0.03205591250140521
135.0,1609.7524155448243,56448.00000000001,0.028517439334339995
144.0,2438.4154072916167,56448.00000000001,0.043197551858199
153.0,2482.3566186027433,56448.00000000001,0.043975988849963565
162.0,1841.0512993465604,56448.00000000001,0.032614996091031745
171.0,3972.8283373736867,56448.00000000001,0.0703803206025667
180.0,2459.7537159777107,56448.00000000001,0.043575568948017826
189.0,1762.1940721187993,56448.00000000001,0.03121800722999573
198.0,2263.103151405975,56448.00000000001,0.04009182170149474
207.0,2571.7091325120905,56448.00000000001,0.04555890611734853
216.0,2405.7446825642837,56448.00000000001,0.04261877626424822
225.0,2102.4952507895327,56448.00000000001,0.037246585366878054
234.0,1132.8580361687016,56448.00000000001,0.02006905534595914
243.0,2658.8702216036345,56448.00000000001,0.047103001374780934
252.0,3268.8132933949923,56448.00000000001,0.057908398763374995
261.0,1718.9590838190575,56448.00000000001,0.030452081275139195
270.0,2439.0587432240154,56448.00000000001,0.043208948824121574
279.0,1742.959251328999,56448.00000000001,0.03087725431067529
288.0,3872.091592192371,56448.00000000001,0.06859572690250088
297.0,3001.237572108656,56448.00000000001,0.05316818261246909
306.0,3835.790702780187,56448.00000000001,0.06795264141829979
315.0,4280.773395157692,56448.00000000001,0.07583569648451123
324.0,1045.054842625783,56448.00000000001,0.018513584938807094
333.0,3259.475550065155,56448.00000000001,0.057742976723093004
342.0,2270.834933056444,56448.00000000001,0.04022879345692396
351.0,1631.7246917020452,56448.00000000001,0.02890668742385992
360.0,2101.947973828795,56448.00000000001,0.037236890125935285
369.0,2354.799636076045,56448.00000000001,0.0417162633942043
378.0,1969.9692395797756,56448.00000000001,0.03489883148348525
387.0,5779.265780732368,56448.00000000001,0.10238211771422137
396.0,1625.5109576693253,56448.00000000001,0.02879660851880182
405.0,9270.60022098294,56448.00000000001,0.16423257194201638
414.0,4081.471603196844,56448.00000000001,0.07230498163259715
423.0,1841.295974900443,56448.00000000001,0.03261933062111046
432.0,1864.1002548550189,56448.00000000001,0.03302331800692705
441.0,1447.3362662833945,56448.00000000001,0.02564016911641501
450.0,1487.1256642338299,56448.00000000001,0.02634505499280452
459.0,3552.4084491938193,56448.00000000001,0.0629324059168406
468.0,4459.690295244545,56448.00000000001,0.07900528442539231
477.0,3660.089438084508,56448.00000000001,0.06484001980733607
486.0,1838.5775066123012,56448.00000000001,0.03257117181498549
495.0,4779.126595812132,56448.00000000001,0.08466423249383737
504.0,4121.461931519361,56448.00000000001,0.07301342707481863
513.0,2459.4469165622068,56448.00000000001,0.04357013386766948
522.0,4373.972980539426,56448.00000000001,0.07748676623688042
531.0,1047.5308815506744,56448.00000000001,0.018557449007062684
540.0,2992.116839730652,56448.00000000001,0.05300660501223518
549.0,1836.12690873214,56448.00000000001,0.03252775844550984
558.0,1165.9950347248384,56448.00000000001,0.02065609117638957
567.0,3812.3177709394126,56448.00000000001,0.06753680858381896
576.0,3421.691106632678,56448.00000000001,0.060616693357296615
585.0,1675.9409384566045,56448.00000000001,0.029689996783882584
594.0,1053.5378496906187,56448.00000000001,0.01866386496759174
603.0,1283.7741186371768,56448.00000000001,0.022742597056355878
612.0,1085.0360343325929,56448.00000000001,0.019221868522048477
621.0,1554.147380079743,56448.00000000001,0.027532372804700653
630.0,1730.7049621549806,56448.00000000001,0.030660164437269353
639.0,1163.786599914101,56448.00000000001,0.02061696782727645
648.0,3651.006143059115,56448.00000000001,0.06467910542550868
657.0,1092.8534098557448,56448.00000000001,0.019360356608839016
666.0,4521.34593216215,56448.00000000001,0.08009753989799726
675.0,4029.330305757305,56448.00000000001,0.07138127667512231
684.0,2467.784237396341,56448.00000000001,0.0437178330037617
693.0,3305.48728315687,56448.00000000001,0.05855809387678693
702.0,1924.0012233610864,56448.00000000001,0.034084488792536255
711.0,1161.840549875705,56448.00000000001,0.02058249273447607
720.0,1376.3131915496576,56448.00000000001,0.024381965553246485
729.0,3885.164913195318,56448.00000000001,0.0688273262683411
738.0,3609.5134547671423,56448.00000000001,0.06394404504618662
747.0,3141.636228670568,56448.00000000001,0.055655403710858975
756.0,2457.8329519297167,56448.00000000001,0.04354154180714493
765.0,4157.290155216194,56448.00000000001,0.07364813908758847
774.0,2082.699139728192,56448.00000000001,0.03689588895493537
783.0,1238.429782340526,56448.00000000001,0.021939303116860223
792.0,3199.2174778740127,56448.00000000001,0.056675479695897334
801.0,3795.5600964283535,56448.00000000001,0.06723993934999209
810.0,2635.795549873501,56448.00000000001,0.04669422388523067
819.0,3673.1966067888466,56448.00000000001,0.06507221879940557
828.0,1543.3082832929426,56448.00000000001,0.027340353658109107
837.0,1285.7136834702715,56448.00000000001,0.022776957261023797
846.0,3106.3614889982355,56448.00000000001,0.055030496899770326
855.0,2483.8048948557566,56448.00000000001,0.044001645671339205
864.0,2686.1708754742285,56448.00000000001,0.04758664391075376
873.0,6971.218639776195,56448.00000000001,0.12349806263775857
882.0,727.1139532760745,56448.00000000001,0.012881128707413451
891.0,1782.465021158437,56448.00000000001,0.03157711559591901
900.0,2204.596139012011,56448.00000000001,0.039055345433177624
909.0,2573.295054270502,56448.00000000001,0.045587001386594765
918.0,4128.124056907709,56448.00000000001,0.07313144942084233
927.0,1316.3087446748748,56448.00000000001,0.02331896160492621
936.0,2927.285739888561,56448.00000000001,0.05185809488181266
945.0,1669.2065390532766,56448.00000000001,0.02957069407336446
954.0,1187.3820836553102,56448.00000000001,0.02103497172008415
963.0,2790.5340391836044,56448.00000000001,0.04943548113633084
972.0,4957.654439298509,56448.00000000001,0.08782692813383128
981.0,1370.3014025446553,56448.00000000001,0.024275464189070558
990.0,3261.054179393045,56448.00000000001,0.057770942803873376
999.0,2677.0359704930033,56448.00000000001,0.04742481523690836
1008.0,1934.4798956784955,56448.00000000001,0.034270122868454066
1017.0,1459.3763327356519,56448.00000000001,0.025853463944438267
1026.0,1752.0568001331978,56448.00000000001,0.031038421204173716
1035.0,3871.0238723569305,56448.00000000001,0.06857681179770637
1044.0,2409.3333794845194,56448.00000000001,0.04268235153565262
1053.0,2876.946283376894,56448.00000000001,0.05096631029224938
1062.0,4744.352888302281,56448.00000000001,0.08404820167769063
1071.0,3897.6029612068687,56448.00000000001,0.06904767150664096
1080.0,2914.642588791973,56448.00000000001,0.05163411615632038
1089.0,2524.923488738417,56448.00000000001,0.044730078811267296
1098.0,4069.893876405224,56448.00000000001,0.0720998773456141
1107.0,2097.0048027107273,56448.00000000001,0.03714931977591283
1116.0,2443.7076650889126,56448.00000000001,0.043291306425186235
1125.0,2258.135426258732,56448.00000000001,0.04000381636654499
1134.0,2170.6022816346594,56448.00000000001,0.038453129989276136
1143.0,879.1540730870981,56448.00000000001,0.015574583210868374
1152.0,1972.521000875933,56448.00000000001,0.03494403700531343
1161.0,3327.8854223574176,56448.00000000001,0.058954886308769425
1170.0,2807.9141062951553,56448.00000000001,0.04974337631616984
1179.0,1673.6765975829962,56448.00000000001,0.029649883035413056
1188.0,2966.6246594634335,56448.00000000001,0.05255500034480288
1197.0,3571.596031330836,56448.00000000001,0.06327232198361032
1206.0,2090.052459117942,56448.00000000001,0.037026156092650614
1215.0,2116.8079299899587,56448.00000000001,0.03750014048309876
1224.0,1453.907590107176,56448.00000000001,0.025756582874631086
1233.0,2594.591936592368,56448.00000000001,0.045964284590992895
1242.0,3079.935036358287,56448.00000000001,0.0545623412053268
1251.0,2706.3064084621824,56448.00000000001,0.04794335332451428
1260.0,4692.968068896606,56448.00000000001,0.08313789804592911
1269.0,4325.2479655907255,56448.00000000001,0.07662358215686516
1278.0,4353.062117758552,56448.00000000001,0.07711632153058658
1287.0,3442.307593278238,56448.00000000001,0.060981923066862204
1296.0,3083.8172012950436,56448.00000000001,0.05463111538575402
1305.0,4833.539792065598,56448.00000000001,0.08562818509186504
1314.0,2665.093534851404,56448.00000000001,0.047213249979652136
1323.0,3268.734551146425,56448.00000000001,0.05790700381140918
1332.0,2441.0304892548575,56448.00000000001,0.04324387913220765
1341.0,4019.5602610165743,56448.00000000001,0.07120819623399541
1350.0,1648.2593811030076,56448.00000000001,0.029199606382918925
1359.0,2001.8268606638885,56448.00000000001,0.03546320260529848
1368.0,2839.9142722087163,56448.00000000001,0.050310272679434456
1377.0,3456.7992594744846,56448.00000000001,0.06123864901279911
1386.0,2191.103179741156,56448.00000000001,0.038816311999382715
1395.0,4073.579017871411,56448.00000000001,0.0721651611726086
1404.0,1741.858219425546,56448.00000000001,0.030857749068621487
1413.0,2617.756607732501,56448.00000000001,0.04637465645784617
1422.0,5736.4208482184595,56448.00000000001,0.10162310176123972
1431.0,2797.4294399387227,56448.00000000001,0.049557636053336206
1440.0,4718.669245249081,56448.00000000001,0.08359320516668581
1449.0,3036.1801630590608,56448.00000000001,0.05378720526961204
1458.0,5204.05059161896,56448.00000000001,0.09219193933565334
1467.0,1577.6986222102942,56448.00000000001,0.02794959293881616
1476.0,1786.5441072059655,56448.00000000001,0.0316493783164322
1485.0,3279.28470377521,56448.00000000001,0.05809390419102908
1494.0,3916.232389057814,56448.00000000001,0.06937769963608655
1503.0,3699.7456652431915,56448.00000000001,0.06554254650728443
1512.0,2195.2511015540094,56448.00000000001,0.03888979417435531
1521.0,5233.721170258413,56448.00000000001,0.09271756608309259
1530.0,2729.3141700706215,56448.00000000001,0.048350945473189855
1539.0,2557.09693387445,56448.00000000001,0.04530004488864884
1548.0,4429.735272959287,56448.00000000001,0.07847461863944313
1557.0,1546.7027013321854,56448.00000000001,0.027400487197636502
1566.0,1771.9792847658407,56448.00000000001,0.03139135637694587
1575.0,4977.009417543116,56448.00000000001,0.0881698096928698
1584.0,3924.302883222513,56448.00000000001,0.06952067182579563
1593.0,2765.79039147384,56448.00000000001,0.04899713703716411
1602.0,2325.7330494811486,56448.00000000001,0.04120133661920969
1611.0,2308.152127954222,56448.00000000001,0.04088988321914366
1620.0,2086.7345383308557,56448.00000000001,0.03696737773403585
1629.0,5441.4262648650865,56448.00000000001,0.09639714896657252
1638.0,2627.912718926795,56448.00000000001,0.04655457622815325
1647.0,2312.2526015649705,56448.00000000001,0.040962524829311404
1656.0,2737.2287630807236,56448.00000000001,0.04849115580854455
1665.0,1962.5603853581297,56448.00000000001,0.03476758052292604
1674.0,2966.5771747536583,56448.00000000001,0.05255415913324933
1683.0,5376.170464259217,56448.00000000001,0.09524111508395719
1692.0,3539.9820393837663,56448.00000000001,0.06271226685416253
1701.0,2050.6966172006305,56448.00000000001,0.03632895084326512
1710.0,2155.811498677453,56448.00000000001,0.03819110506443901
1719.0,3819.019275704983,56448.00000000001,0.06765552855202989
1728.0,9891.201983606643,56448.00000000001,0.17522679251003834
1737.0,3140.7005540828945,56448.00000000001,0.05563882784302179
1746.0,1697.4152433901384,56448.00000000001,0.030070423104275403
1755.0,3932.7423817994622,56448.00000000001,0.06967018108346552
1764.0,1679.320074664642,56448.00000000001,0.02974985959935944
1773.0,2357.332323861162,56448.00000000001,0.04176113102078305
1782.0,3242.971440982284,56448.00000000001,0.057450599507197476
1791.0,2906.516778904091,56448.00000000001,0.05149016402537009
1800.0,2762.0689154538322,56448.00000000001,0.048931209528306256
1809.0,2018.6543473386712,56448.00000000001,0.035761308590891994
1818.0,1512.3948073553302,56448.00000000001,0.026792708463636086
1827.0,2391.896314935504,56448.00000000001,0.04237344662229847
1836.0,2352.293361227549,56448.00000000001,0.04167186368387806
1845.0,3823.75879805324,56448.00000000001,0.06773949117866424
1854.0,2561.3711725065173,56448.00000000001,0.045375764819063864
1863.0,1449.4963576767852,56448.00000000001,0.025678436041609718
1872.0,5641.525622432568,56448.00000000001,0.0999419930277878
1881.0,1868.8378545741564,56448.00000000001,0.033107246573380024
1890.0,6186.146749065829,56448.00000000001,0.10959018475527617
1899.0,1093.4560115602637,56448.00000000001,0.019371031950826664
1908.0,5127.225456010314,56448.00000000001,0.09083094983011468
