time,energy_abs
8.0,8.500004516487284
16.0,24.500025518479333
24.0,40.50000591011716
32.0,56.50002661109993
40.0,72.5000187894114
48.0,88.50001508444946
56.0,104.5000109373986
64.0,120.50001172474529
72.0,136.50002901804442
80.0,152.50000686938216
88.0,168.50001479564202
96.0,184.5000242779043
104.0,200.50002765828867
112.0,216.50003821968923
120.0,232.50002036056475
128.0,248.50003658658306
136.0,264.50001201105937
144.0,280.50003927524176
152.0,296.5000083539512
160.0,312.500024171413
168.0,328.50005039636034
176.0,344.50001940791583
184.0,360.5000096010595
192.0,376.50001079065055
200.0,392.50001502336113
208.0,408.5000159306687
216.0,424.50002619135165
224.0,440.50002076077817
232.0,456.5000326631166
240.0,472.50002368003925
248.0,488.5000289223559
256.0,504.5000086681175
264.0,520.5000112417665
272.0,536.5000162060974
280.0,552.5000271594463
288.0,568.5000124885245
296.0,584.5000089201267
304.0,600.5000139897049
312.0,616.5000068949042
320.0,632.5000181854509
328.0,648.5000346463216
336.0,664.5000387665106
344.0,680.5000082772403
352.0,696.5000135531507
360.0,712.500026183329
368.0,728.5000348132477
376.0,744.5000101316467
384.0,760.5000081932358
392.0,776.5000064942725
400.0,792.5000163971272
408.0,808.5000364846715
416.0,824.5000242990845
424.0,840.5000179631745
432.0,856.5000073128699
440.0,872.5000075026567
448.0,888.5000053311783
456.0,904.5000154803743
464.0,920.5000068494326
472.0,936.5000228871282
480.0,952.5000260831259
488.0,968.5000186598412
496.0,984.5000436908836
504.0,1000.5000239176801
512.0,1016.5000156578168
520.0,1032.5000109322414
528.0,1048.5000257932174
536.0,1064.500011724942
544.0,1080.5000241874777
552.0,1096.5000175963967
560.0,1112.5000152853056
568.0,1128.5000206079146
576.0,1144.5000338701132
584.0,1160.5000180335528
592.0,1176.500008535993
600.0,1192.5000077409186
608.0,1208.500013845275
616.0,1224.5000045860897
624.0,1240.5000197356303
632.0,1256.5000266241643
640.0,1272.5000158607331
648.0,1288.500015332861
656.0,1304.500023462488
664.0,1320.5000230809403
672.0,1336.500006046589
680.0,1352.5000136317244
688.0,1368.5000129231894
696.0,1384.5000066401822
704.0,1400.5000147524706
712.0,1416.5000124144449
720.0,1432.5000073068436
728.0,1448.5000197730765
736.0,1464.5000085398942
744.0,1480.5000111766713
752.0,1496.5000310076039
760.0,1512.50003035988
768.0,1528.500014012501
776.0,1544.5000229178365
784.0,1560.500004972033
792.0,1576.500067263872
800.0,1592.5000302015314
808.0,1608.5000180676675
816.0,1624.5000114623278
824.0,1640.5000178133746
832.0,1656.5000070859223
840.0,1672.50001082334
848.0,1688.500020220364
856.0,1704.5000224221003
864.0,1720.5000178443238
872.0,1736.5000278602065
880.0,1752.5000124027565
888.0,1768.5000116292715
896.0,1784.500010507347
904.0,1800.5000171541574
912.0,1816.5000117958386
920.0,1832.5000103024947
928.0,1848.5000351154063
936.0,1864.5000065676575
944.0,1880.5000067824462
952.0,1896.500012703356
960.0,1912.5000252455948
968.0,1928.5000411375959
976.0,1944.5000079676656
984.0,1960.500023983867
992.0,1976.5000149281273
1000.0,1992.500031074151
1008.0,2008.5000204582757
1016.0,2024.5000156349265
1024.0,2040.5000205892964
1032.0,2056.500016106937
1040.0,2072.5000254319475
1048.0,2088.500017560432
1056.0,2104.5000066259404
1064.0,2120.500026171745
1072.0,2136.500011650529
1080.0,2152.500006901888
1088.0,2168.5000137029156
1096.0,2184.5000163939635
1104.0,2200.5000070383926
1112.0,2216.5000055889795
1120.0,2232.500011871277
1128.0,2248.500055953423
1136.0,2264.5000121011717
1144.0,2280.500010775474
1152.0,2296.5000697445594
1160.0,2312.500009700741
1168.0,2328.5000161908606
1176.0,2344.500011480365
1184.0,2360.500008948381
1192.0,2376.500018201549
1200.0,2392.5000259793337
1208.0,2408.500024016357
1216.0,2424.5000184587752
1224.0,2440.500025716816
1232.0,2456.5000292480026
1240.0,2472.5000140727752
1248.0,2488.5000282965125
1256.0,2504.5000202915853
1264.0,2520.50002845894
1272.0,2536.5000140137663
1280.0,2552.5000167087546
1288.0,2568.500024867146
1296.0,2584.500019497027
1304.0,2600.5000163017867
1312.0,2616.500007167487
1320.0,2632.500016591255
1328.0,2648.5000453243797
1336.0,2664.500005933483
1344.0,2680.5000146064835
1352.0,2696.5000153698543
1360.0,2712.50002863416
1368.0,2728.5000231957306
1376.0,2744.500024779989
1384.0,2760.500020523148
1392.0,2776.500045472973
1400.0,2792.5000171019888
1408.0,2808.50002568286
1416.0,2824.5000102613058
1424.0,2840.5000112437947
1432.0,2856.5000145416107
1440.0,2872.500014730508
1448.0,2888.5000279131536
1456.0,2904.500041172055
1464.0,2920.5000029476087
1472.0,2936.5000142667773
1480.0,2952.500016652765
1488.0,2968.5000319976407
1496.0,2984.50003155865
1504.0,3000.5000339379585
1512.0,3016.500043974292
