step,reward
1,3.7725422e-05
2,0.00027565795
3,0.0005609075
4,9.814402e-05
5,-3.8423175e-05
6,0.00017872211
7,0.0011990523
8,0.001302079
9,0.0002947115
10,-2.7583155e-05
11,-0.00013503632
12,0.00019755492
13,0.0014626604
14,0.0019402544
15,0.0016422657
16,3.3676617e-05
17,4.5268534e-05
18,-3.3657372e-05
19,-0.00011442436
20,9.6516684e-05
21,0.0013847532
22,0.0008033919
23,0.00088555284
24,0.00045381527
25,-8.829273e-05
26,-4.8000336e-05
27,0.00018645197
28,0.0013976982
29,0.005811558
30,0.0023192544
31,0.004417058
32,0.001233351
33,-7.900066e-05
34,0.0014444077
35,0.0040626973
36,0.0050934544
37,0.003504037
38,-3.4685094e-05
39,-0.00023155494
40,-0.00028939397
41,0.0025815042
42,0.0058944877
43,0.00552409
44,0.0041919556
45,0.0017635073
46,0.00117284
47,0.0011955356
48,0.0014715374
49,0.0019863606
50,0.0017671462
51,0.00030883527
52,-5.6951074e-05
53,0.0023995582
54,0.006833734
55,0.010874864
56,0.011644304
57,0.009399167
58,0.0058305217
59,0.0022035008
60,3.0861615e-05
61,0.00012258405
62,0.0032546944
63,0.008308565
64,0.013133349
65,0.01403807
66,0.008877665
67,0.0034614098
68,-9.159595e-05
69,0.00094094686
70,0.0045470307
71,0.0050989357
72,0.004428685
73,0.0012535951
74,-1.22010115e-05
75,0.0006436265
76,0.0011222381
77,0.00067833305
78,-2.3794998e-06
79,0.00083627173
80,0.0024742254
81,0.0029775803
82,0.000861077
83,4.217002e-05
84,0.002603984
85,0.0070151244
86,0.0076721474
87,0.0033861892
88,-4.9118036e-05
89,0.0024852443
90,0.008845402
91,0.009611555
92,0.0042477376
93,-1.4550023e-06
94,0.0013501209
95,0.00618763
96,0.009831387
97,0.005394614
98,0.000515651
99,-0.00012908848
100,0.002764873
101,0.003403528
102,0.002948251
103,0.00075069576
104,0.0006944034
105,-2.5804962e-05
106,0.00040537672
107,0.0009930248
108,0.0009789898
109,0.00074410357
110,0.0010809171
111,0.0009861584
112,0.0007341894
113,-3.1217744e-05
114,0.00050097157
115,0.00016836208
116,0.0031259188
117,0.005312537
118,0.0052275504
119,0.0015942142
120,0.0023980364
121,0.001395551
122,0.002078768
123,0.006549286
124,0.013701431
125,0.017429287
126,0.011729384
127,0.0011415326
128,0.0002086634
129,0.0056541977
130,0.008632119
131,0.0046411236
132,0.0010396627
133,1.9997913e-06
134,0.0005484913
135,0.00019031223
136,6.6670955e-06
137,0.00059144635
138,0.001226402
