step,reward
1,3e-05
2,3.6300004e-05
3,0.00034680005
4,1.6875001e-05
5,6.75e-07
6,1.6875001e-05
7,0.00023520003
8,0.0008427
9,7.680001e-05
10,7.2074996e-05
11,0.0007056751
12,3.3075e-05
13,5.0700004e-05
14,1.2675001e-05
15,0.00058080006
16,0.0020667
17,0.00015187502
18,0.0011531999
19,0.0018252002
20,0.000924075
21,7.680001e-05
22,0.00026107504
23,0.0034992
24,0.00045630004
25,0.00034680005
26,0.000279075
27,0.00013867502
28,2.1675003e-05
29,1.4700002e-05
30,0.0001323
31,0.002296875
32,0.0053868005
33,9.72e-05
34,9.72e-05
35,2.7074999e-05
36,0.00014520001
37,0.0024570748
38,0.0063948
39,0.00026107504
40,0.00013867502
41,0.0012480749
42,5.8800008e-05
43,0.00010267501
44,2.7e-06
45,0.000108299995
46,0.0018723003
47,0.00032669998
48,0.00032669998
49,0.00036750003
50,0.0033390748
51,0.0050310753
52,6.075e-06
53,3.9675004e-05
54,0.00075000006
55,0.0001728
56,0.002091675
57,0.005187676
58,0.000226875
59,0.00015187502
60,0.00014520001
61,0.001062075
62,1.08e-05
63,6.3075e-05
64,0.0009408001
65,0.0030300752
66,0.000195075
67,0.0013668751
68,8.670001e-05
69,0.00034680005
70,1.2000002e-06
71,7.5e-06
72,2.43e-05
73,0.00030720004
74,3.3075e-05
75,0.00024367501
76,1.9200002e-05
77,0.000165675
78,0.00036750003
79,1.6875001e-05
80,1.08e-05
81,0.00010267501
82,1.875e-06
83,6.075e-06
84,1.9200002e-05
85,0.00033667503
86,0.00079567503
87,0.0007056751
88,0.00012
89,0.000180075
90,0.0013668751
91,0.0023232002
92,0.0015987
93,2.1675003e-05
94,0.0007803
95,0.0020172002
96,0.0024300003
97,0.0014490751
98,0.000210675
99,0.00018750002
100,0.0001323
101,0.001287075
102,0.0025392002
103,6.7500005e-05
104,0.00045630004
105,0.0010443002
106,0.0011907001
107,3.0000004e-07
108,0.00010267501
109,7.680001e-05
110,0.00018750002
111,0.0028518748
112,0.00041070004
113,0.00030720004
114,0.000210675
115,7.680001e-05
116,1.2000002e-06
117,0.0002187
118,0.0018723003
119,0.004800675
120,0.005838076
121,0.0032448003
122,8.1674996e-05
123,0.00029767503
124,0.003796875
125,0.008619075
126,0.009666075
127,0.0055080755
128,0.0008586751
129,0.000226875
130,0.0026508
131,0.0042483
132,0.0027936753
133,0.0005292
134,7.2074996e-05
135,0.00063480006
