time,position,velocity,excitation_force,wave_t,damping_fpto,stifness_fpto,u_latching,power_inst
150.12,0.09812794254146172,-0.07596577813537296,-0.6953425017627518,-0.01174201035702725,56201.91395064773,0,0.0,324.32997398679504
150.14000000000001,0.0965607778486785,-0.08074721805013878,-0.7146921367317983,-0.013152350754126676,56201.91395064773,0,0.0,366.44284229834625
150.16,0.09489817569926613,-0.08551005834909137,-0.7340711452602529,-0.014594660516361628,56201.91395064773,0,0.0,410.9467131820822
150.18,0.09314053911352453,-0.09025173189491745,-0.7534770338967137,-0.0160689281695952,56201.91395064773,0,0.0,457.7856710297696
150.20000000000002,0.09128831814878545,-0.09496970755705507,-0.7729072089475263,-0.01757511062793278,56201.91395064773,0,0.0,506.89885125564433
150.22,0.08934200989940606,-0.09966149021171411,-0.7923589762910074,-0.019113133001491228,56201.91395064773,0,0.0,558.2206000221298
150.24,0.08730215849676003,-0.10432462074189602,-0.8118295412849004,-0.020682888432094176,56201.91395064773,0,0.0,611.6806396272286
150.26,0.08516935510925717,-0.10895667603734746,-0.8313160087677178,-0.022284237957099592,56201.91395064773,0,0.0,667.2042391993349
150.28,0.08294423794232036,-0.1135552689946131,-0.8508153831546912,-0.023917010401549567,56201.91395064773,0,0.0,724.7123903529897
150.3,0.0806274922384063,-0.11811804851698948,-0.870324568627982,-0.0255810022986689,56201.91395064773,0,0.0,784.1219874600608
150.32,0.0782198502769971,-0.12264269951454508,-0.8898403694222973,-0.027275977838969543,56201.91395064773,0,0.0,845.3460122001222
150.34,0.07572209137458936,-0.12712694290413926,-0.909359490205693,-0.029001668847934148,56201.91395064773,0,0.0,908.293722056261
150.36,0.0731350418847148,-0.13156853560938375,-0.9288785365553108,-0.030757774792350912,56201.91395064773,0,0.0,972.8708424275305
150.38,0.07045957519793045,-0.13596527056066218,-0.9483940155290762,-0.032543962815405406,56201.91395064773,0,0.0,1038.9797620367658
150.4,0.06769661174180674,-0.14031497669514859,-0.9679023363322805,-0.03435986780043085,56201.91395064773,0,0.0,1106.5197313152942
150.42000000000002,0.06484711898095033,-0.14461551895676988,-0.9873998110796056,-0.03620509246339222,56201.91395064773,0,0.0,1175.3870634509904
150.44,0.06191211141699316,-0.1488647982962249,-1.0068826556518922,-0.03807920747397171,56201.91395064773,0,0.0,1245.4753377938341
150.46,0.05889265058857954,-0.15306075167100228,-1.02634699064803,-0.03998175160530655,56201.91395064773,0,0.0,1316.675605315724
150.48,0.05578984507139548,-0.15720135204533828,-1.045788842430575,-0.04191223191211716,56201.91395064773,0,0.0,1388.8765958261558
150.5,0.0526048504781345,-0.16128460839026454,-1.065204144265756,-0.04387012393728588,56201.91395064773,0,0.0,1461.9649266540541
150.52,0.0526048504781345,-0.16128460839026454,-1.0845887375563854,-0.0458548719465986,56201.91395064773,0,0.0,1461.9649266540541
150.54000000000002,0.049338098754847765,-0.1653803397585892,-1.103938373167478,-0.047865889191536795,56201.91395064773,0,0.0,1537.1592587683092
150.56,0.045990051217179105,-0.16941387588056042,-1.1232487128441548,-0.049902558199966425,56201.91395064773,0,0.0,1613.054579772059
150.58,0.04256197150663294,-0.173383261295671,-1.142515330720181,-0.05196423109439735,56201.91395064773,0,0.0,1689.528184436812
150.60000000000002,0.03905516152693408,-0.17728657961237554,-1.1617337149172056,-0.05405022993768125,56201.91395064773,0,0.0,1766.4560161445813
150.62,0.035470922548652625,-0.18112200548665836,-1.1808992692328595,-0.05615984710576884,56201.91395064773,0,0.0,1843.7139524759891
150.64000000000001,0.03181060617317267,-0.18488774174961878,-1.200007314917755,-0.05829234568737281,56201.91395064773,0,0.0,1921.1768356572236
150.66,0.028075659733038272,-0.18858195184264318,-1.2190530925389234,-0.06044695991004728,56201.91395064773,0,0.0,1998.7172400347708
150.68,0.02426755838616871,-0.19220284546071703,-1.2380317639298088,-0.06262289559250507,56201.91395064773,0,0.0,2076.207384777762
150.70000000000002,0.020387804862359887,-0.19574867888165065,-1.256938414224513,-0.06481933062268738,56201.91395064773,0,0.0,2153.5193828464467
